Symbol,Company_Name,Sector,Data_Exising,History_Existing
MDGL,Madrigal Pharmaceuticals Inc. Common Stock,Health Care,True,4443.0
MDIA,Mediaco Holding Inc. Class A Common Stock ,Consumer Discretionary,True,1192.0
MDJH,MDJM LTD Ordinary Share,Finance,True,1442.0
MDLZ,Mondelez International Inc. Class A Common Stock,Consumer Staples,True,5861.0
MDRR,Medalist Diversified REIT Inc. Common Stock,Real Estate,True,1468.0
MDRRP,Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock,Real Estate,True,1165.0
MDT,Medtronic plc. Ordinary Shares,Health Care,True,6225.0
MDU,MDU Resources Group Inc. Common Stock (Holding Company),Industrials,True,6225.0
MDV,Modiv Industrial Inc. Class C Common Stock,Real Estate,True,661.0
MDWD,MediWound Ltd. Ordinary Shares,Health Care,True,2651.0
MDXG,MiMedx Group Inc Common Stock,Health Care,True,4187.0
MDXH,MDxHealth SA Ordinary Shares,Health Care,True,729.0
ME,23andMe Holding Co. Class A Common Stock,Health Care,True,968.0
MEC,Mayville Engineering Company Inc. Common Stock,Industrials,True,1358.0
MED,MEDIFAST INC Common Stock,Consumer Staples,True,6225.0
MEDP,Medpace Holdings Inc. Common Stock,Health Care,True,2047.0
MEG,Montrose Environmental Group Inc. Common Stock,Consumer Discretionary,True,1054.0
MEGI,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,Finance,True,735.0
MEGL,Magic Empire Global Limited Ordinary Shares,Finance,True,541.0
MEI,Methode Electronics Inc. Common Stock,Technology,True,6225.0
MEIP,MEI Pharma Inc. Common Stock,Health Care,True,5230.0
MELI,MercadoLibre Inc. Common Stock,Consumer Discretionary,True,4314.0
MEOH,Methanex Corporation Common Stock,Industrials,True,6225.0
MERC,Mercer International Inc. Common Stock,Basic Materials,True,6225.0
MESA,Mesa Air Group Inc. Common Stock,Consumer Discretionary,True,1544.0
MESO,Mesoblast Limited American Depositary Shares,Health Care,True,3699.0
MET,MetLife Inc. Common Stock,Finance,True,6160.0
META,Meta Platforms Inc. Class A Common Stock,Technology,True,3111.0
METC,Ramaco Resources Inc. Class A Common Stock,Energy,True,1926.0
METCB,Ramaco Resources Inc. Class B Common Stock,Energy,True,322.0
METCL,Ramaco Resources Inc. 9.00% Senior Notes due 2026,Energy,True,809.0
MFA,MFA Financial Inc.,Real Estate,True,6225.0
MFAN,MFA Financial Inc. 8.875% Senior Notes due 2029,Real Estate,True,173.0
MFAO,MFA Financial Inc. 9.000% Senior Notes due 2029,Real Estate,True,110.0
MFC,Manulife Financial Corporation Common Stock,Finance,True,6225.0
MFG,Mizuho Financial Group Inc. Sponosred ADR (Japan),Finance,True,4502.0
MFH,Mercurity Fintech Holding Inc. Ordinary Shares,Finance,True,2387.0
MFI,mF International Limited Ordinary Shares,Technology,True,112.0
MFIC,MidCap Financial Investment Corporation Common Stock,Finance,True,5156.0
MFIN,Medallion Financial Corp. Common Stock,Finance,True,6225.0
MFM,MFS Municipal Income Trust Common Stock,Finance,True,6225.0
MG,Mistras Group Inc Common Stock,Consumer Discretionary,True,3769.0
MGA,Magna International Inc. Common Stock,Consumer Discretionary,True,6225.0
MGEE,MGE Energy Inc,Energy,True,6225.0
MGF,MFS Government Markets Income Trust Common Stock,Finance,True,6225.0
MGIC,Magic Software Enterprises Ltd. Ordinary Shares,Technology,True,6225.0
MGIH,Millennium Group International Holdings Limited Ordinary Shares,Consumer Discretionary,True,375.0
MGLD,The Marygold Companies Inc. Common Stock,Finance,True,641.0
MGM,MGM Resorts International Common Stock,Consumer Discretionary,True,6225.0
MGNI,Magnite Inc. Common Stock,Technology,True,2642.0
MGNX,MacroGenics Inc. Common Stock,Health Care,True,2761.0
MGOL,MGO Global Inc. Common Stock,Consumer Discretionary,True,430.0
MGPI,MGP Ingredients Inc.,Consumer Staples,True,6225.0
MGR,Affiliated Managers Group Inc. 5.875% Junior Subordinated Notes due 2059,Finance,True,1386.0
MGRB,Affiliated Managers Group Inc. 4.750% Junior Subordinated Notes due 2060,Finance,True,1007.0
MGRC,McGrath RentCorp Common Stock,Consumer Discretionary,True,6225.0
MGRD,Affiliated Managers Group Inc. 4.200% Junior Subordinated Notes due 2061,Finance,True,802.0
MGRM,Monogram Technologies Inc. Common Stock,Health Care,True,344.0
MGRX,Mangoceuticals Inc. Common Stock,Health Care,True,385.0
MGTX,MeiraGTx Holdings plc Ordinary Shares,Health Care,True,1588.0
MGX,Metagenomi Inc. Common Stock,Health Care,True,161.0
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,Energy,True,1825.0
MGYR,Magyar Bancorp Inc. Common Stock,Finance,True,4703.0
MHD,Blackrock MuniHoldings Fund Inc. Common Stock,Finance,True,6225.0
MHF,Western Asset Municipal High Income Fund Inc. Common Stock,Finance,True,6225.0
MHH,Mastech Digital Inc Common Stock,Consumer Discretionary,True,3991.0
MHI,Pioneer Municipal High Income Fund Inc.,Finance,True,5337.0
MHK,Mohawk Industries Inc. Common Stock,Consumer Discretionary,True,6225.0
MHLA,Maiden Holdings Ltd. 6.625% Notes due 2046,Finance,True,3316.0
MHLD,Maiden Holdings Ltd.,Finance,True,4129.0
MHN,Blackrock MuniHoldings New York Quality Fund Inc. Common Stock,Finance,True,6225.0
MHNC,Maiden Holdings North America Ltd. 7.75% Notes due 2043,Finance,True,2727.0
MHO,M/I Homes Inc. Common Stock,Consumer Discretionary,True,6225.0
MHUA,Meihua International Medical Technologies Co. Ltd. Ordinary Shares,Health Care,True,658.0
MI,NFT Limited Class A Ordinary Share,Consumer Discretionary,True,2225.0
MIDD,Middleby Corporation (The) Common Stock,Industrials,True,6225.0
MIGI,Mawson Infrastructure Group Inc. Common Stock,Finance,True,3172.0
MIN,MFS Intermediate Income Trust Common Stock,Finance,True,6225.0
MIND,MIND Technology Inc. Common Stock (DE),Industrials,True,6225.0
MIO,Pioneer Municipal High Income Opportunities Fund Inc. Common Stock,Finance,True,792.0
MIR,Mirion Technologies Inc. Class A Common Stock,Industrials,True,1034.0
MIRA,MIRA Pharmaceuticals Inc. Common Stock,Health Care,True,285.0
MIRM,Mirum Pharmaceuticals Inc. Common Stock,Health Care,True,1310.0
MIST,Milestone Pharmaceuticals Inc. Common Shares,Health Care,True,1358.0
MITA,Coliseum Acquisition Corp. Class A Ordinary Share,Finance,True,784.0
MITK,Mitek Systems Inc. Common Stock,Technology,True,6225.0
MITN,AG Mortgage Investment Trust Inc. 9.500% Senior Notes due 2029,Real Estate,True,164.0
MITP,AG Mortgage Investment Trust Inc. 9.500% Senior Notes due 2029,Real Estate,True,92.0
MITQ,Moving iMage Technologies Inc. Common Stock,Consumer Discretionary,True,813.0
MITT,AG Mortgage Investment Trust Inc. Common Stock,Real Estate,True,3334.0
MIY,Blackrock MuniYield Michigan Quality Fund Inc. Common Stock,Finance,True,6225.0
MKC,McCormick & Company Incorporated Common Stock,Consumer Staples,True,6225.0
MKDW,MKDWELL Tech Inc. Ordinary Share,Technology,True,380.0
MKFG,Markforged Holding Corporation Common Stock,Technology,True,1000.0
MKL,Markel Group Inc. Common Stock,Finance,True,6225.0
MKSI,MKS Instruments Inc. Common Stock,Industrials,True,6225.0
MKTW,MarketWise Inc. Class A Common Stock,Technology,True,1018.0
MKTX,MarketAxess Holdings Inc. Common Stock,Finance,True,5008.0
ML,MoneyLion Inc. Class A Common Stock,Finance,True,1038.0
MLAB,Mesa Laboratories Inc. Common Stock,Industrials,True,6225.0
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,Consumer Discretionary,True,4474.0
MLEC,Moolec Science SA Ordinary Shares,Finance,True,902.0
MLGO,MicroAlgo Inc. Ordinary Shares,Technology,True,873.0
MLI,Mueller Industries Inc. Common Stock,Industrials,True,6225.0
MLKN,MillerKnoll Inc. Common Stock,Consumer Discretionary,True,6225.0
MLM,Martin Marietta Materials Inc. Common Stock,Industrials,True,6225.0
MLNK,MeridianLink Inc. Common Stock,Technology,True,799.0
MLP,Maui Land & Pineapple Company Inc. Common Stock,Finance,True,6225.0
MLR,Miller Industries Inc. Common Stock,Consumer Discretionary,True,6225.0
MLSS,Milestone Scientific Inc. Common Stock,Health Care,True,6225.0
MLTX,MoonLake Immunotherapeutics Class A Ordinary Shares,Health Care,True,992.0
MLYS,Mineralys Therapeutics Inc. Common Stock,Health Care,True,411.0
MMA,Alta Global Group Limited Ordinary Shares,Consumer Discretionary,True,128.0
MMC,Marsh & McLennan Companies Inc. Common Stock,Finance,True,6225.0
MMD,NYLI MacKay DefinedTerm Muni Opportunities Fund Common Shares,Finance,True,3058.0
MMI,Marcus & Millichap Inc. Common Stock,Finance,True,2746.0
MMLP,Martin Midstream Partners L.P. Limited Partnership,Energy,True,5514.0
MMM,3M Company Common Stock,Health Care,True,6225.0
MMS,Maximus Inc. Common Stock,Consumer Discretionary,True,6225.0
MMSI,Merit Medical Systems Inc. Common Stock,Health Care,True,6225.0
MMT,MFS Multimarket Income Trust Common Stock,Finance,True,6225.0
MMU,Western Asset Managed Municipals Fund Inc. Common Stock,Finance,True,6225.0
MMV,MultiMetaVerse Holdings Limited Class A Ordinary Share,Technology,True,834.0
MMYT,MakeMyTrip Limited Ordinary Shares,Consumer Discretionary,True,3557.0
MNDO,MIND C.T.I. Ltd. Ordinary Shares,Technology,True,6074.0
MNDR,Mobile-health Network Solutions Class A Ordinary Shares,Technology,True,120.0
MNDY,monday.com Ltd. Ordinary Shares,Technology,True,832.0
MNKD,MannKind Corporation Common Stock,Health Care,True,5079.0
MNMD,Mind Medicine (MindMed) Inc. Common Shares,Health Care,True,1980.0
MNOV,Medicinova Inc Common Stock,Health Care,True,4481.0
MNPR,Monopar Therapeutics Inc. Common Stock,Health Care,True,1202.0
MNR,Mach Natural Resources LP Common Units representing Limited Partner Interests,Energy,True,234.0
MNRO,Monro Inc. Common Stock,Consumer Discretionary,True,6225.0
MNSB,MainStreet Bancshares Inc. Common Stock,Finance,True,4799.0
MNSBP,MainStreet Bancshares Inc. Depositary Shares,Finance,True,1016.0
MNSO,MINISO Group Holding Limited American Depositary Shares each representing four Ordinary Shares,Consumer Discretionary,True,995.0
MNST,Monster Beverage Corporation,Consumer Staples,True,6225.0
MNTK,Montauk Renewables Inc. Common Stock,Utilities,True,928.0
MNTN,Everest Consolidator Acquisition Corporation Class A Common Stock,Finance,True,680.0
MNTS,Momentus Inc. Class A Common Stock,Industrials,True,1194.0
MNTX,Manitex International Inc. Common Stock,Technology,True,4939.0
MNY,MoneyHero Limited Class A Ordinary Shares,Consumer Discretionary,True,959.0
MNYWW,MoneyHero Limited Warrants,Consumer Discretionary,True,959.0
MO,Altria Group Inc.,Health Care,True,6225.0
MOB,Mobilicom Limited American Depositary Shares,Industrials,True,527.0
MOBX,Mobix Labs Inc. Class A Common Stock,Technology,True,787.0
MOD,Modine Manufacturing Company Common Stock,Consumer Discretionary,True,6225.0
MODD,Modular Medical Inc. Common Stock,Health Care,True,662.0
MODG,Topgolf Callaway Brands Corp. Common Stock,Consumer Discretionary,True,6225.0
MODV,ModivCare Inc. Common Stock,Consumer Discretionary,True,5314.0
MOFG,MidWestOne Financial Gp Common Stock,Finance,True,4197.0
MOGO,Mogo Inc. Common Shares,Finance,True,1856.0
MOGU,MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),Consumer Discretionary,True,1463.0
MOH,Molina Healthcare Inc Common Stock,Health Care,True,5348.0
MOLN,Molecular Partners AG American Depositary Shares,Health Care,True,828.0
MOMO,Hello Group Inc. American Depositary Shares,Technology,True,2466.0
MOND,Mondee Holdings Inc. Class A Common Stock,Consumer Discretionary,True,886.0
MORN,Morningstar Inc. Common Stock,Finance,True,4886.0
MOS,Mosaic Company (The) Common Stock,Industrials,True,6225.0
MOV,Movado Group Inc. Common Stock,Consumer Discretionary,True,6225.0
MOVE,Movano Inc. Common Stock,Health Care,True,887.0
MP,MP Materials Corp. Common Stock,Basic Materials,True,1076.0
MPA,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,Finance,True,6225.0
MPAA,Motorcar Parts  of America Inc. Common Stock,Consumer Discretionary,True,6225.0
MPB,Mid Penn Bancorp Common Stock,Finance,True,6225.0
MPC,Marathon Petroleum Corporation Common Stock,Energy,True,3338.0
MPLN,MultiPlan Corporation Class A Common Stock,Consumer Discretionary,True,1130.0
MPLX,MPLX LP Common Units Representing Limited Partner Interests,Energy,True,2999.0
MPTI,M-tron Industries Inc. Common Stock,Technology,True,501.0
MPU,Mega Matrix Corp. Common Stock,Consumer Discretionary,True,6225.0
MPV,Barings Participation Investors Common Stock,Finance,True,6225.0
MPW,Medical Properties Trust Inc. common stock,Real Estate,True,4840.0
MPWR,Monolithic Power Systems Inc. Common Stock,Technology,True,4998.0
MPX,Marine Products Corporation Common Stock,Industrials,True,5933.0
MQ,Marqeta Inc. Class A Common Stock,Technology,True,833.0
MQT,Blackrock MuniYield Quality Fund II Inc. Common Stock,Finance,True,6225.0
MQY,Blackrock MuniYield Quality Fund Inc. Common Stock,Finance,True,6225.0
MRAM,Everspin Technologies Inc. Common Stock,Technology,True,2007.0
MRBK,Meridian Corporation Common Stock,Finance,True,1734.0
MRC,MRC Global Inc. Common Stock,Industrials,True,3137.0
MRCC,Monroe Capital Corporation Common Stock,Finance,True,3000.0
MRCY,Mercury Systems Inc Common Stock,Technology,True,6225.0
MREO,Mereo BioPharma Group plc American Depositary Shares,Health Care,True,1369.0
MRIN,Marin Software Incorporated Common Stock,Technology,True,2901.0
MRK,Merck & Company Inc. Common Stock (new),Health Care,True,6225.0
MRKR,Marker Therapeutics Inc. Common Stock,Health Care,True,5591.0
MRM,MEDIROM Healthcare Technologies Inc. American Depositary Share,Consumer Discretionary,True,944.0
MRNA,Moderna Inc. Common Stock,Health Care,True,1462.0
MRNO,Murano Global Investments PLC Ordinary Shares,Consumer Discretionary,True,639.0
MRNS,Marinus Pharmaceuticals Inc. Common Stock,Health Care,True,2559.0
MRO,Marathon Oil Corporation Common Stock,Energy,True,6225.0
MRSN,Mersana Therapeutics Inc. Common Stock,Health Care,True,1826.0
MRT,Marti Technologies Inc. Class A Ordinary Shares,Consumer Discretionary,True,776.0
MRTN,Marten Transport Ltd. Common Stock,Industrials,True,6225.0
MRUS,Merus N.V. Common Shares,Health Care,True,2105.0
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,Health Care,True,969.0
MRVL,Marvell Technology Inc. Common Stock,Technology,True,6100.0
MRX,Marex Group plc Ordinary Shares,Finance,True,109.0
MS,Morgan Stanley Common Stock,Finance,True,6225.0
MSA,MSA Safety Incorporated Common Stock,Health Care,True,6225.0
MSAI,MultiSensor AI Holdings Inc. Common Stock,Technology,True,721.0
MSB,Mesabi Trust Common Stock,Industrials,True,6225.0
MSBI,Midland States Bancorp Inc. Common Stock,Finance,True,2102.0
MSBIP,Midland States Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,Finance,True,525.0
MSC,Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares,Consumer Discretionary,True,1496.0
MSCI,MSCI Inc. Common Stock,Consumer Discretionary,True,4246.0
MSD,Morgan Stanley Emerging Markets Debt Fund Inc. Common Stock,Finance,True,6225.0
MSEX,Middlesex Water Company Common Stock,Utilities,True,6225.0
MSFT,Microsoft Corporation Common Stock,Technology,True,6225.0
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,Consumer Discretionary,True,356.0
MSGM,Motorsport Games Inc. Class A Common Stock,Technology,True,934.0
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),Consumer Discretionary,True,2274.0
MSI,Motorola Solutions Inc. Common Stock,Technology,True,6225.0
MSM,MSC Industrial Direct Company Inc. Common Stock,Industrials,True,6225.0
MSN,Emerson Radio Corporation Common Stock,Consumer Staples,True,6225.0
MSS,Maison Solutions Inc. Class A Common Stock,Consumer Staples,True,248.0
MSSA,Metal Sky Star Acquisition Corporation Ordinary shares,Finance,True,587.0
MSTR,MicroStrategy Incorporated Common Stock Class A,Technology,True,6225.0
MT,Arcelor Mittal NY Registry Shares NEW,Industrials,True,6225.0
MTA,Metalla Royalty & Streaming Ltd. Common Shares,Basic Materials,True,3719.0
MTAL,Metals Acquisition Limited Ordinary Shares,Basic Materials,True,762.0
MTB,M&T Bank Corporation Common Stock,Finance,True,6225.0
MTC,MMTec Inc. Common Shares,Technology,True,1441.0
MTCH,Match Group Inc. Common Stock,Technology,True,6225.0
MTD,Mettler-Toledo International Inc. Common Stock,Industrials,True,6225.0
MTDR,Matador Resources Company Common Stock,Energy,True,3185.0
MTEK,Maris-Tech Ltd. Ordinary Shares,Telecommunications,True,668.0
MTEM,Molecular Templates Inc. Common Stock,Health Care,True,4946.0
MTEN,Mingteng International Corporation Inc. Ordinary Shares,Industrials,True,113.0
MTEX,Mannatech Incorporated Common Stock,Health Care,True,6225.0
MTG,MGIC Investment Corporation Common Stock,Finance,True,6225.0
MTH,Meritage Homes Corporation Common Stock,Consumer Discretionary,True,6225.0
MTLS,Materialise NV American Depositary Shares,Technology,True,2584.0
MTN,Vail Resorts Inc. Common Stock,Consumer Discretionary,True,6225.0
MTNB,Matinas Biopharma Holdings Inc. Common Stock,Health Care,True,2567.0
MTR,Mesa Royalty Trust Common Stock,Energy,True,6225.0
MTRN,Materion Corporation,Industrials,True,6225.0
MTRX,Matrix Service Company Common Stock,Consumer Discretionary,True,6225.0
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,Technology,True,3156.0
MTTR,Matterport Inc. Class A Common Stock,Technology,True,921.0
MTUS,Metallus Inc. Common Shares,Industrials,True,2588.0
MTW,Manitowoc Company Inc. (The) Common Stock,Industrials,True,6225.0
MTX,Minerals Technologies Inc. Common Stock,Industrials,True,6225.0
MTZ,MasTec Inc. Common Stock,Industrials,True,6225.0
MU,Micron Technology Inc. Common Stock,Technology,True,6225.0
MUA,Blackrock MuniAssets Fund Inc Common Stock,Finance,True,6225.0
MUC,Blackrock MuniHoldings California Quality Fund Inc.  Common Stock,Finance,True,6225.0
MUE,Blackrock MuniHoldings Quality Fund II Inc. Common Stock,Finance,True,6225.0
MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,Finance,True,5911.0
MUI,BlackRock Municipal Income Fund Inc. Common Stock,Finance,True,5329.0
MUJ,Blackrock MuniHoldings New Jersey Quality Fund Inc. Common Stock,Finance,True,6225.0
MULN,Mullen Automotive Inc. Common Stock,Technology,True,4014.0
MUR,Murphy Oil Corporation Common Stock,Energy,True,6225.0
MURA,Mural Oncology plc Ordinary Shares ,Health Care,True,213.0
MUSA,Murphy USA Inc. Common Stock,Consumer Discretionary,True,2798.0
MUX,McEwen Mining Inc. Common Stock,Basic Materials,True,6225.0
